Date,ADA,ATOM,AVAX,BCH,BNB,BTC,DOGE,DOT,ETC,ETH,FIL,GRT,HBAR,ICP,IMX,INJ,LINK,LTC,MATIC,NEAR,RNDR,RUNE,SHIB,SOL,STX,TRX,UNI,VET,XLM,XRP
2023/9/19,0.2548,7.503,9.21,218.7,217.2,27210.26,0.06268,4.152,15.75,1643.12,3.368,0.0905,0.0511,3.029,0.545,7.532,6.846,67.28,0.5448,1.121,1.603,1.91,7.40E-06,20.03,0.4917,0.08455,4.407,0.01768,0.1184,0.514
2023/9/20,0.2517,7.292,9.05,215.4,214.4,27125,0.06262,4.138,15.58,1622.26,3.366,0.0915,0.0505,3,0.5524,7.439,6.905,64.55,0.5409,1.121,1.621,1.786,7.45E-06,20.29,0.4883,0.08444,4.363,0.01773,0.1169,0.5212
2023/9/21,0.2449,7.148,8.83,208.5,210.8,26568.08,0.06131,4.012,15.22,1583.94,3.214,0.0875,0.0504,2.901,0.6817,7.087,6.664,64.69,0.5196,1.125,1.6,1.769,7.24E-06,19.46,0.4719,0.08301,4.243,0.01711,0.1138,0.5071
2023/9/22,0.2449,7.131,8.87,207.8,211.1,26580.14,0.06152,4.019,15.19,1593.08,3.223,0.0875,0.0504,2.921,0.6519,7.187,6.958,64.37,0.5211,1.122,1.603,1.739,7.30E-06,19.43,0.4716,0.08334,4.261,0.01703,0.1146,0.5122
2023/9/23,0.2461,7.085,8.9,208.2,210.5,26575.96,0.06152,4.033,15.26,1593.86,3.241,0.0889,0.052,2.965,0.6215,7.009,7.189,65.07,0.5207,1.115,1.571,1.718,7.50E-06,19.49,0.4732,0.08362,4.28,0.01701,0.1142,0.5076
2023/9/24,0.2427,6.98,8.78,204.7,208.3,26248.38,0.06069,3.993,15.09,1580.71,3.21,0.0859,0.0498,2.922,0.5904,6.912,6.972,63.58,0.5136,1.096,1.552,1.671,7.30E-06,19.36,0.4642,0.0836,4.235,0.01652,0.1123,0.5021
2023/9/25,0.2459,7.039,8.95,210.5,209.9,26304.81,0.06094,4.068,15.22,1588.33,3.211,0.088,0.0504,3.001,0.6063,7.103,7.494,64.33,0.5196,1.101,1.485,1.71,7.28E-06,19.39,0.4643,0.08466,4.271,0.01675,0.113,0.5056
2023/9/26,0.2455,6.958,9.04,214.6,212.6,26221.67,0.06062,4.013,15.12,1594.01,3.171,0.0867,0.0494,2.958,0.5871,7.133,7.356,63.8,0.5099,1.08,1.487,1.746,7.26E-06,19.03,0.4574,0.08471,4.26,0.01656,0.1119,0.5019
2023/9/27,0.2446,6.97,8.92,229.4,212,26372.99,0.06053,3.993,15.35,1598.64,3.211,0.0855,0.0494,2.933,0.5668,7.13,7.645,63.53,0.5037,1.077,1.486,1.729,7.22E-06,19.14,0.4585,0.0855,4.25,0.01639,0.1125,0.4993
2023/9/28,0.2489,7.106,9.27,238.7,215,27021.39,0.0615,4.073,15.81,1652.99,3.313,0.0869,0.0499,3.08,0.5797,7.27,7.807,65.21,0.5197,1.108,1.521,1.927,7.30E-06,19.96,0.4845,0.08675,4.419,0.01693,0.1142,0.5098
2023/9/29,0.2494,7.102,9.17,235,215.2,26906.96,0.06213,4.074,15.87,1667.45,3.336,0.087,0.0495,3.142,0.5819,7.554,7.946,65.55,0.5258,1.121,1.539,1.997,7.31E-06,20.28,0.477,0.08912,4.402,0.01705,0.1128,0.5215
2023/9/30,0.254,7.235,9.24,233.9,214.6,26962.56,0.06207,4.103,16.35,1670.89,3.354,0.0896,0.0498,3.162,0.5899,7.661,8.191,65.97,0.5327,1.133,1.535,1.925,7.34E-06,21.37,0.4802,0.0886,4.456,0.01741,0.1123,0.5149
2023/10/1,0.2659,7.565,9.75,242.3,218.2,27992.57,0.06319,4.263,16.7,1733.79,3.465,0.0933,0.0507,3.305,0.6146,7.947,8.054,68.19,0.5691,1.16,1.693,2.149,7.52E-06,23.87,0.5127,0.09011,4.653,0.01748,0.1143,0.5241
2023/10/2,0.2591,7.144,9.31,246.3,214.6,27494.51,0.062,4.12,16.14,1662.4,3.331,0.0885,0.05,3.121,0.5782,7.559,7.47,65.97,0.5472,1.115,1.693,2.023,7.31E-06,23.37,0.5149,0.08744,4.457,0.0169,0.1115,0.5123
2023/10/3,0.261,7.063,9.42,230.3,213.5,27426.46,0.06137,4.077,15.7,1656.88,3.309,0.0881,0.0494,3.125,0.5687,7.377,7.409,65.5,0.5666,1.099,1.666,1.996,7.28E-06,23.6,0.4888,0.09071,4.362,0.01687,0.1147,0.539
2023/10/4,0.2589,6.963,10.1,233.1,213.4,27778.57,0.06147,4.042,15.63,1646.58,3.311,0.0865,0.0488,3.165,0.5695,7.594,7.674,64.4,0.5622,1.098,1.722,2.05,7.23E-06,23.13,0.4955,0.08891,4.307,0.01676,0.1124,0.5326
2023/10/5,0.2602,6.83,10.14,230.9,210.6,27410.39,0.06086,4.024,15.44,1611.79,3.258,0.0844,0.048,3.054,0.553,7.412,7.465,64.8,0.5449,1.073,1.729,2.019,7.14E-06,22.7,0.4944,0.08824,4.306,0.01663,0.1107,0.5227
2023/10/6,0.2646,6.909,10.66,230.8,213.4,27931.09,0.06137,4.068,15.72,1645.03,3.335,0.0857,0.0485,3.072,0.5588,7.833,7.639,65.5,0.5636,1.093,1.822,1.763,7.23E-06,23.41,0.5171,0.08719,4.395,0.01684,0.1118,0.5255
2023/10/7,0.2587,6.963,10.35,230.2,212.3,27956.67,0.06143,4.051,15.66,1633.57,3.447,0.0857,0.0482,3.096,0.5597,7.783,7.524,65.45,0.5638,1.091,1.834,1.742,7.23E-06,23.3,0.5172,0.08808,4.374,0.01702,0.1111,0.5216
2023/10/8,0.2563,6.942,10.09,227.8,211.4,27917.05,0.06096,4.012,15.49,1632.84,3.394,0.085,0.048,3.091,0.5583,7.734,7.673,65.34,0.5607,1.094,1.831,1.734,7.20E-06,23.22,0.5039,0.08802,4.337,0.01716,0.1107,0.5174
2023/10/9,0.2513,6.832,9.54,218.4,205.8,27590.12,0.05873,3.881,15.04,1580.13,3.226,0.0812,0.0464,2.923,0.5351,7.489,7.276,63.07,0.5293,1.041,1.76,1.618,6.92E-06,22.1,0.4889,0.08613,4.144,0.01651,0.106,0.5027
2023/10/10,0.249,6.68,9.53,212.2,208.6,27390.12,0.05913,3.811,14.94,1567.63,3.195,0.0817,0.0469,2.971,0.5403,7.335,7.259,63.61,0.5176,1.043,1.795,1.683,6.90E-06,22.11,0.4994,0.08622,4.12,0.01661,0.1043,0.4965
2023/10/11,0.2481,6.706,9.3,214.1,206.6,26875.52,0.05851,3.74,14.94,1566.87,3.176,0.0801,0.0466,2.934,0.5252,7.379,7.391,61.55,0.5145,1.029,1.795,1.633,6.77E-06,22.01,0.4943,0.08603,4.129,0.0162,0.1034,0.4888
2023/10/12,0.246,6.584,9.12,214,205.1,26759.63,0.05788,3.676,14.79,1539.61,3.21,0.0796,0.0456,2.927,0.5183,7.32,7.197,61.12,0.5078,1.012,1.72,1.645,6.80E-06,21.28,0.4868,0.08481,4.002,0.01637,0.1025,0.483
2023/10/13,0.2458,6.565,9.15,217.2,206.1,26862,0.05839,3.721,14.85,1552.16,3.208,0.0807,0.0466,3.061,0.5184,7.564,7.256,61.58,0.5148,1.009,1.75,1.663,6.91E-06,21.84,0.4996,0.08549,4.031,0.01638,0.1029,0.4851
2023/10/14,0.247,6.581,9.15,214.5,206.5,26852.48,0.05984,3.735,14.99,1554.94,3.212,0.081,0.0468,3.102,0.5299,7.608,7.331,61.62,0.5174,1.01,1.739,1.634,7.02E-06,22,0.5015,0.08501,4.084,0.01638,0.1042,0.4865
2023/10/15,0.2473,6.6,9.17,215.1,209.7,27154.15,0.05931,3.753,14.94,1557.77,3.225,0.082,0.0468,3.151,0.5278,7.807,7.423,61.63,0.5153,1.027,1.729,1.657,6.98E-06,21.93,0.5114,0.08667,4.102,0.01647,0.1063,0.4874
2023/10/16,0.2513,6.627,9.4,230.8,214.6,28500.78,0.06,3.776,15.24,1599.42,3.249,0.0826,0.0474,3.159,0.5433,7.801,7.525,63.19,0.5335,1.033,1.836,1.639,7.09E-06,23.95,0.5415,0.08885,4.119,0.01671,0.1074,0.4978
2023/10/17,0.2463,6.443,9.1,226.4,211.4,28395.91,0.05904,3.67,14.96,1565.01,3.206,0.08,0.0467,3.068,0.5315,7.897,7.32,62.07,0.5193,1.009,1.87,1.539,6.89E-06,23.93,0.5519,0.08854,3.888,0.01656,0.1029,0.4912
2023/10/18,0.243,6.292,8.91,226.8,210.2,28320,0.05858,3.654,14.81,1563.44,3.174,0.0796,0.0474,3.055,0.5145,8.119,7.356,60.23,0.5106,0.998,1.927,1.574,6.77E-06,23.42,0.5393,0.08915,3.931,0.01621,0.1032,0.4878
2023/10/19,0.2469,6.263,9.06,227.3,211.2,28713.71,0.05887,3.649,14.8,1566.57,3.191,0.0776,0.0458,2.999,0.5176,8.454,7.304,61.78,0.5172,0.987,1.926,1.524,6.83E-06,24.93,0.5691,0.08999,3.929,0.01629,0.1074,0.5197
2023/10/20,0.2512,6.407,9.22,240.4,212.1,29669.04,0.0599,3.718,15.3,1603.89,3.214,0.0809,0.0474,3.124,0.5365,8.433,7.57,63.38,0.5356,1.005,1.956,1.636,6.91E-06,27.03,0.6288,0.09074,3.998,0.01654,0.1074,0.5149
2023/10/21,0.2586,6.629,9.63,244,214.2,29909.8,0.06119,3.909,15.74,1628.94,3.341,0.0828,0.049,3.222,0.558,8.811,8.914,64.75,0.5726,1.041,1.977,1.748,7.06E-06,29.32,0.6193,0.0916,4.141,0.01705,0.1107,0.5208
2023/10/22,0.2639,6.755,10.09,243.4,217.8,29992.46,0.0617,3.967,15.88,1663.7,3.423,0.0852,0.0501,3.233,0.579,9.228,10.19,65.26,0.6093,1.056,1.959,1.83,7.13E-06,29.05,0.6312,0.09031,4.213,0.01759,0.1108,0.5226
2023/10/23,0.2807,7.032,10.58,262,228.5,33069.99,0.06742,4.357,16.64,1765.46,3.861,0.091,0.0518,3.519,0.6369,10.99,10.577,69.02,0.6369,1.101,2.085,2.155,7.51E-06,31.88,0.7379,0.09219,4.378,0.01859,0.1161,0.5475
2023/10/24,0.2792,7.002,10.32,251.9,225.2,33922.73,0.0666,4.19,16.46,1784.98,3.833,0.0913,0.0514,3.601,0.6311,11.796,10.372,69.15,0.6245,1.138,2.039,2.201,7.39E-06,30.17,0.6797,0.09236,4.22,0.01847,0.1143,0.5588
2023/10/25,0.2808,7.116,10.52,254.2,222.1,34496.05,0.06832,4.291,16.39,1787.15,3.771,0.1015,0.0522,3.569,0.6428,12.109,11.058,68.71,0.6305,1.143,2.077,2.205,7.80E-06,32.44,0.6789,0.09351,4.167,0.01913,0.1144,0.5552
2023/10/26,0.2872,7.168,11.05,247.3,223.2,34151.66,0.07185,4.234,16.56,1803.38,3.732,0.0991,0.053,3.543,0.6529,12.13,10.928,68.76,0.6321,1.191,2.15,2.375,7.90E-06,32.77,0.6445,0.09285,4.111,0.01874,0.1132,0.5533
2023/10/27,0.2893,7.027,10.59,239.3,224.1,33892.02,0.06776,4.135,16.07,1779.4,3.591,0.0976,0.0509,3.509,0.6365,13.558,11.185,66.99,0.6086,1.221,2.262,2.414,7.69E-06,31.73,0.6356,0.09353,4.024,0.01855,0.1119,0.543
2023/10/28,0.2909,7.183,10.97,245,225.7,34081,0.069,4.181,16.22,1776.2,3.735,0.1011,0.0519,3.71,0.6587,13.381,10.923,67.73,0.6201,1.219,2.396,2.494,7.97E-06,31.63,0.655,0.09433,4.084,0.01893,0.114,0.5446
2023/10/29,0.2954,7.314,11.37,246.1,227.1,34525.89,0.06935,4.315,16.65,1795.14,3.795,0.1061,0.0524,4.025,0.6762,13.918,11.081,68.79,0.6387,1.277,2.551,2.436,8.02E-06,32.83,0.6364,0.09489,4.153,0.01907,0.1157,0.5561
2023/10/30,0.3031,8.105,11.46,245.8,228,34474.73,0.06959,4.525,16.78,1809.04,3.857,0.1097,0.0537,4.037,0.6805,13.206,11.22,69.21,0.6497,1.32,2.484,2.75,7.96E-06,34.94,0.6317,0.09558,4.179,0.01905,0.1189,0.578
2023/10/31,0.293,7.929,11.33,244.9,226.2,34639.77,0.06827,4.449,17.48,1814.67,3.828,0.1041,0.0526,3.942,0.6572,14.148,11.353,68.89,0.6362,1.332,2.384,2.932,7.79E-06,38.4,0.6253,0.09715,4.148,0.01887,0.1212,0.5996
2023/11/1,0.3071,7.886,12.23,245.3,227.9,35421.43,0.06894,4.727,17.76,1846.99,3.938,0.1142,0.0537,4.072,0.6783,14.85,11.638,69.97,0.6697,1.527,2.418,2.959,7.97E-06,41.15,0.6467,0.10014,4.795,0.01948,0.1225,0.6085
2023/11/2,0.323,7.833,11.88,235.5,231.9,34941.59,0.0679,4.629,17.3,1800.8,4.091,0.1084,0.0555,4.019,0.6946,14.341,11.007,69.43,0.6601,1.524,2.242,2.805,7.86E-06,40.23,0.6253,0.09922,4.693,0.01923,0.1196,0.6054
2023/11/3,0.3292,7.754,12.11,237.6,230.2,34716.78,0.06807,4.61,17.26,1832.71,3.925,0.1146,0.0548,3.946,0.6951,14.724,11.46,69.45,0.6718,1.473,2.267,3.366,7.82E-06,39.45,0.6399,0.09722,4.653,0.01926,0.1225,0.6121
2023/11/4,0.3278,8.093,12.22,240.4,237.1,35062.07,0.06908,4.681,17.47,1855.54,4.002,0.1195,0.0557,4.018,0.8222,15.18,11.496,70.41,0.677,1.511,2.327,3.405,7.94E-06,42.41,0.6502,0.09765,4.711,0.0203,0.1236,0.6149
2023/11/5,0.3419,8.358,12.35,237.5,244,35011.88,0.07108,4.762,17.98,1891.71,4.11,0.1268,0.056,4.06,0.932,16.119,12.231,71.6,0.6918,1.636,2.367,3.35,8.11E-06,41.15,0.646,0.09808,4.772,0.02053,0.1255,0.6607
2023/11/6,0.3624,8.738,13.08,242.8,255.1,35046.09,0.07637,4.967,18.52,1900.95,4.34,0.1578,0.0585,4.259,0.9155,16.939,12.984,74.46,0.7362,1.583,2.465,3.549,8.46E-06,42.16,0.6751,0.09765,5.109,0.02179,0.1311,0.7148
2023/11/7,0.3512,8.463,12.81,243.9,246.2,35399.12,0.07338,4.927,18.12,1885.27,4.236,0.1375,0.0574,4.189,0.8469,16.935,13.04,73.41,0.7403,1.446,2.331,3.388,8.20E-06,42.93,0.6708,0.09658,4.928,0.02167,0.1266,0.685
2023/11/8,0.3577,8.65,12.99,245.5,246.7,35624.72,0.07534,5.033,18.32,1888.12,4.43,0.1339,0.0605,4.264,0.8564,16.942,14.919,73.07,0.7874,1.47,2.329,3.332,8.28E-06,43.13,0.7019,0.09833,5.179,0.02255,0.1276,0.6869
2023/11/9,0.3684,9.023,12.96,240.1,251.6,36701.09,0.07357,5.09,20.68,2121.32,4.499,0.1356,0.0597,4.089,0.9042,16.427,14.603,73.83,0.8546,1.438,2.279,3.93,8.23E-06,45.29,0.679,0.09889,5.123,0.02205,0.123,0.6665
2023/11/10,0.3859,9.178,14.74,239.7,251,37301.63,0.07539,5.3,20.74,2077.72,4.584,0.1357,0.0628,4.38,1.1088,18.037,15.493,73.28,0.8427,1.553,2.425,4.013,8.49E-06,56.67,0.6896,0.10622,5.28,0.02281,0.1237,0.6595
2023/11/11,0.3844,9.239,16.79,236.7,251.5,37130,0.07849,5.557,20.05,2053.17,4.739,0.1364,0.0619,4.462,1.17,17.71,16.477,75.26,0.8033,1.598,2.51,4.726,9.09E-06,56.34,0.6699,0.108,5.393,0.0223,0.125,0.6626
2023/11/12,0.3834,9.527,18.98,236.6,247.4,37064.13,0.07795,5.709,20.05,2044.68,5.144,0.135,0.0621,4.672,1.1883,17.289,16.025,74.88,0.8971,1.701,2.414,5.135,8.92E-06,56.28,0.6751,0.10851,5.417,0.02227,0.1244,0.6613
2023/11/13,0.3568,9.173,16.12,234,241.1,36462.93,0.07456,5.348,19.97,2053.65,5.012,0.1241,0.059,4.514,1.1296,15.41,14.358,71.1,0.8821,1.59,2.302,4.823,8.53E-06,51.6,0.6387,0.10688,5.222,0.02129,0.1223,0.6702
2023/11/14,0.3579,9.118,17.05,232,242.3,35551.19,0.07244,5.197,19.07,1979.39,4.789,0.1252,0.0587,4.271,1.1168,15.552,13.945,70.61,0.9176,1.538,2.256,4.903,8.34E-06,56.81,0.6199,0.10222,5.061,0.02071,0.1179,0.6296
2023/11/15,0.3788,9.646,20.7,237.8,253.7,37858.2,0.07623,5.564,19.89,2058.48,5.219,0.1334,0.0618,4.735,1.2106,16.98,15.027,74.03,0.9191,1.7,2.847,6.08,8.79E-06,65.43,0.6538,0.10406,5.382,0.0219,0.1214,0.6481
2023/11/16,0.3706,9.594,21.71,234,242.7,36163.51,0.07947,5.352,19.28,1961.77,4.85,0.1285,0.0609,4.401,1.1164,15.899,13.866,70.97,0.845,1.721,3.012,5.88,8.50E-06,57.8,0.6468,0.10233,5.196,0.02088,0.1184,0.6119
2023/11/17,0.3671,9.39,21.94,229.7,244.9,36613.92,0.08641,5.244,19.38,1960.82,4.737,0.1264,0.0638,4.336,1.1788,16.195,13.702,70.29,0.8305,1.872,3.051,6.443,8.82E-06,58.51,0.6345,0.10371,5.108,0.02108,0.1184,0.6133
2023/11/18,0.3772,9.231,21.99,227.3,244.8,36568.1,0.08028,5.289,19.19,1962.6,4.716,0.127,0.0616,4.316,1.1407,15.96,13.75,69.86,0.8319,1.77,3.383,5.765,8.56E-06,58.56,0.6338,0.1029,5.064,0.021,0.1193,0.6106
2023/11/19,0.384,9.365,22.85,230.1,246.4,37359.86,0.08046,5.434,19.59,2011.47,4.881,0.1368,0.0624,4.58,1.3518,16.732,14.908,70.54,0.8522,1.985,3.361,5.56,8.67E-06,61.1,0.6477,0.10349,5.234,0.02144,0.121,0.6258
2023/11/20,0.3804,8.966,20.85,226.2,253.1,37448.78,0.07768,5.302,19.44,2021.4,4.687,0.1387,0.0661,4.533,1.3455,15.882,14.477,69.51,0.8103,1.997,3.412,5.267,8.43E-06,56.57,0.6387,0.10096,5.187,0.02134,0.1197,0.6122
2023/11/21,0.3566,8.203,19.02,216.4,225.5,35741.65,0.07176,4.858,18.06,1933.01,4.192,0.1251,0.0583,4.079,1.259,14.202,13.359,66.15,0.728,1.75,3.058,4.886,7.74E-06,51.65,0.5841,0.09612,4.85,0.01929,0.1134,0.5788
2023/11/22,0.3805,8.806,20.78,223.8,236.1,37408.34,0.07575,5.174,18.98,2063.21,4.474,0.1451,0.0625,4.438,1.3865,16.058,14.212,68.7,0.7726,1.824,3.351,5.788,8.10E-06,57.56,0.627,0.10115,6.109,0.021,0.1182,0.6109
2023/11/23,0.3873,8.744,20.64,225.1,233.8,37294.28,0.0762,5.139,18.92,2062.2,4.487,0.1385,0.0615,4.597,1.418,15.09,14.398,69.51,0.7721,1.808,3.219,5.47,8.11E-06,56.51,0.6299,0.10208,6.331,0.02125,0.1172,0.6209
2023/11/24,0.3862,8.908,20.89,226.4,232.7,37713.57,0.07818,5.242,19.2,2080.84,4.643,0.1542,0.0623,4.606,1.4265,15.599,14.482,70.73,0.7595,1.833,3.394,5.434,8.19E-06,56.86,0.6456,0.10455,6.167,0.02127,0.1178,0.6212
2023/11/25,0.3941,9.491,21.36,227.6,234.4,37780.67,0.07894,5.328,19.42,2083.09,4.779,0.1519,0.0636,4.721,1.4154,17.107,14.762,71.87,0.7793,1.885,3.462,5.441,8.48E-06,58.82,0.6585,0.10895,6.167,0.0223,0.1211,0.6228
2023/11/26,0.3873,9.912,21.06,226.8,231.7,37447.43,0.07868,5.329,19.11,2062.33,4.595,0.1496,0.0629,4.653,1.3582,17.076,14.766,70.03,0.7622,1.828,3.307,5.257,8.29E-06,57.57,0.6919,0.10778,6.18,0.02243,0.1198,0.6157
2023/11/27,0.3777,9.307,20.35,223.2,227.2,37242.7,0.07884,5.156,18.55,2027.5,4.541,0.1484,0.0615,4.478,1.3422,16.682,14.186,69.22,0.7426,1.781,3.165,5.466,8.19E-06,55.06,0.6535,0.10193,6.294,0.02152,0.1165,0.6039
2023/11/28,0.3858,9.256,20.68,223.3,229.6,37818.87,0.08083,5.275,18.85,2048.14,4.533,0.1467,0.0611,4.582,1.3444,16.578,14.521,69.77,0.7486,1.821,3.307,5.993,8.31E-06,58.18,0.7239,0.10295,6.167,0.02162,0.1185,0.6107
2023/11/29,0.3816,9.222,21.12,223.2,227.3,37854.64,0.08047,5.161,18.74,2028.81,4.433,0.1433,0.0601,4.513,1.2795,16.735,14.511,70,0.7575,1.798,3.242,6.367,8.22E-06,59.31,0.7221,0.10343,6.008,0.02178,0.1185,0.6091
2023/11/30,0.3759,9.249,21.39,221.4,227.6,37723.96,0.08343,5.473,18.65,2051.96,4.384,0.1429,0.0602,4.562,1.2808,18.422,14.412,69.42,0.7627,1.879,3.43,6.453,8.30E-06,59.3,0.6915,0.10347,5.959,0.02136,0.1183,0.6063
2023/12/1,0.3844,9.466,21.87,225.1,228.5,38682.52,0.08385,5.471,18.97,2087.24,4.505,0.15,0.0608,4.69,1.4418,17.959,14.988,71.57,0.7994,1.893,3.552,6.455,8.37E-06,59.75,0.7634,0.10306,6.016,0.02254,0.1198,0.6125
2023/12/2,0.3976,9.635,22.24,228.2,229,39450.35,0.08617,5.562,19.59,2164.74,4.662,0.152,0.0625,4.835,1.4113,17.764,15.992,72.2,0.8152,2.008,3.632,7.088,8.52E-06,63.66,0.7805,0.10317,6.172,0.0229,0.1216,0.6208
2023/12/3,0.3949,9.539,21.94,230,228.1,39972.26,0.08571,5.541,19.84,2192.95,4.574,0.1495,0.0623,4.711,1.4293,17.435,15.705,72.31,0.8138,1.979,3.871,6.97,9.02E-06,62.98,0.8291,0.10308,6.057,0.02264,0.122,0.6229
2023/12/4,0.4068,9.777,22.68,252.3,233.5,41991.1,0.09188,5.632,19.98,2243.37,4.732,0.1507,0.0638,5.128,1.4215,16.86,15.813,72.93,0.8105,2.149,3.73,6.703,9.21E-06,61.64,1.1799,0.10384,6.111,0.02409,0.1222,0.6245
2023/12/5,0.4257,9.891,24.54,250.9,231.2,44073.32,0.09435,5.907,20.26,2293.33,4.784,0.1576,0.066,5.112,1.4187,17.191,15.729,74.34,0.8137,2.257,3.687,6.555,9.49E-06,61.03,1.1827,0.10356,6.256,0.02481,0.1224,0.621
2023/12/6,0.4429,9.745,26.2,244.6,229.4,43762.69,0.09493,6.046,20.28,2232.7,4.739,0.1635,0.0686,4.892,1.3909,16.983,15.268,72.41,0.8197,2.285,3.643,6.353,9.72E-06,61.85,1.0335,0.10476,6,0.02532,0.1254,0.64
2023/12/7,0.4555,9.902,26.28,246.9,232.6,43273.14,0.09593,6.242,21.98,2355.73,5.031,0.1647,0.0692,5.064,1.5358,18.263,15.691,74.02,0.8424,2.267,3.642,6.52,9.78E-06,67.74,0.9957,0.10416,6.293,0.02523,0.1262,0.6432
2023/12/8,0.5454,10.406,30.44,253.5,238.9,44170.99,0.10164,6.837,22.26,2358.72,5.219,0.1741,0.0742,5.217,1.5853,19.264,16.925,78.5,0.9058,2.376,3.852,6.484,1.02E-05,74.94,1.0388,0.10663,6.512,0.02693,0.1322,0.6721
2023/12/9,0.5791,10.468,31.91,252.7,237.7,43713.6,0.09846,7.101,22.04,2340.49,5.127,0.1689,0.0744,5.573,1.9268,18.616,16.196,76.32,0.8836,2.421,3.73,6.141,9.99E-06,72.3,0.9913,0.10664,6.842,0.02717,0.1337,0.6584
2023/12/10,0.5948,10.694,37.14,251.1,239.8,43789.51,0.10186,7.348,21.96,2352.39,5.151,0.1717,0.0751,5.577,1.8438,21.277,16.367,77.18,0.9232,2.519,3.796,6.596,1.03E-05,74.87,0.9911,0.10784,6.605,0.0278,0.1333,0.6617
2023/12/11,0.5507,9.86,38.04,230.5,246.4,41253.4,0.09413,6.709,20.16,2225.12,4.615,0.1589,0.0709,5.291,2.0606,23.984,14.768,72.67,0.8421,2.24,3.929,5.868,9.51E-06,70.25,0.909,0.10383,6.1,0.02717,0.1234,0.6187
2023/12/12,0.5784,11.744,37.49,231.8,254.6,41492.39,0.09381,7.131,20.31,2203.46,4.649,0.16,0.0755,5.545,1.9861,25.641,14.523,72.37,0.8861,2.305,4.169,5.717,9.57E-06,68.6,0.9297,0.10359,6.232,0.02927,0.1231,0.6192
2023/12/13,0.6675,11.657,38.99,235.3,252,42869.03,0.09642,7.603,20.75,2260.16,4.722,0.1642,0.077,6.26,2.062,29.25,14.77,73.12,0.8876,2.328,4.14,5.851,9.80E-06,70.62,1.0032,0.1043,6.296,0.03105,0.1249,0.6275
2023/12/14,0.6433,11.534,39.3,237.3,253.3,43022.26,0.0983,7.507,20.88,2315.32,4.86,0.1751,0.0835,6.35,2.1849,30.39,15.37,72.93,0.8842,2.322,4.598,5.885,1.01E-05,75.68,1.0779,0.106,6.361,0.03082,0.1276,0.6316
2023/12/15,0.6004,10.884,39.71,227.1,244.9,41940.3,0.09303,6.951,19.95,2220.5,4.806,0.1633,0.0802,7.199,2.1527,29.744,14.281,70.93,0.8379,2.191,4.36,5.692,9.60E-06,72.51,0.9806,0.10156,6.036,0.02887,0.123,0.6156
2023/12/16,0.6078,12.05,42.22,229.8,244.4,42278.03,0.09713,7.092,20.74,2228.96,5.696,0.1622,0.08,9.99,2.0991,29.574,14.32,72.19,0.8513,2.39,4.408,5.621,1.16E-05,73.72,1.008,0.10282,6.167,0.02988,0.1247,0.6203
2023/12/17,0.5804,11.104,40.62,225.9,238.8,41374.65,0.09295,6.784,19.96,2196.52,5.28,0.1584,0.0786,10.508,1.9846,30.643,14.013,71.18,0.8175,2.266,4.205,5.498,1.03E-05,70.87,1.056,0.10203,6.063,0.02915,0.1221,0.6103
2023/12/18,0.6021,10.902,41.16,228.1,241.7,42657.8,0.09213,6.885,19.92,2219.43,5.305,0.1602,0.0796,9.808,2.161,36.881,14.674,70.85,0.8011,2.29,4.43,5.517,1.04E-05,74.42,1.263,0.1009,5.945,0.03196,0.1213,0.6125
2023/12/19,0.5761,10.421,39.74,225.2,252.9,42275.99,0.09023,6.706,19.65,2177.91,5.108,0.1558,0.0815,9.276,2.0652,36.379,14.1,70.73,0.7662,2.431,4.188,5.129,1.01E-05,73,1.1757,0.1006,5.834,0.03291,0.1195,0.6047
2023/12/20,0.5894,10.663,43.46,229.5,260.3,43668.93,0.0915,6.951,20.18,2202.17,5.33,0.1607,0.087,8.833,2.3818,42.471,14.253,69.83,0.7759,2.845,4.492,5.477,1.02E-05,82.21,1.4603,0.10273,5.926,0.03474,0.122,0.6171
2023/12/21,0.6351,11.402,45.97,233,272.1,43861.8,0.09499,8.42,20.65,2239.61,5.499,0.1652,0.0913,9.164,2.2995,40.305,15.305,70.93,0.8164,3.538,4.294,5.409,1.04E-05,93.84,1.4131,0.10463,6.182,0.03488,0.1247,0.6241
2023/12/22,0.6226,11.399,45.35,238.2,271.1,43969.04,0.09499,7.954,21.9,2324.54,5.53,0.1901,0.0907,9.336,2.2996,38.585,15.479,73.58,0.8773,3.36,4.475,5.337,1.09E-05,97.9,1.3963,0.10508,6.392,0.03601,0.1266,0.6244
2023/12/23,0.613,11.33,48.05,232.7,271,43702.16,0.09346,8.326,21.47,2308.2,5.64,0.1825,0.0911,9.546,2.4536,42.129,15.682,72.45,0.8577,3.902,4.779,5.582,1.11E-05,107.88,1.4759,0.10676,6.339,0.03551,0.1266,0.6195
2023/12/24,0.5919,11.233,47.68,228.9,264.5,42991.5,0.09171,8.611,20.84,2264.05,5.637,0.186,0.0902,9.795,2.3846,40.584,15.262,71.12,0.8474,3.798,4.607,6.052,1.07E-05,112.45,1.3884,0.1062,6.842,0.03454,0.1258,0.6121
